! comment start with '!', add reactions to each line, definitions see http://kida.obs.u-bordeaux1.fr/help
! alpha, beta, gamma: coefficients of reaction rates
! F: the uncertainty factor on the rate coefficient
! g: the temperature dependence of the uncertainty factor F
! err: Type of uncertainty : lognormal (logn) , normal (norm) , loguniform (logu) , uniform (unif)
!
! itype: the type of reaction:
! 1: direct CR ionization/dissociation. Format A + CR -> B + C
! 2: CR induced ionization/dissociation by UV photons emitted following H2 excitation. Format A + CRP -> B + C
! 3: FUV dissociation/ionization
! 4: Neutral-neutral (A + B → C + D), ion-neutral (A+ + B → C+ +D, A- + B → C- + D), anion-cation (A+ + B- → C + D) reactions and associative ionization (A + B → AB+ + e-)
! 5: Exchange reaction A+ + B → A + B+ and A+ + B- → A + B
! 6: Association reactions between two species (neutral or ionized) stabilized by the emission of a photon (A + B → AB + photon or A+ + B → AB+ + photon).
! 7: Association of a neutral species and an anion, resulting in the ejection of the extra electron (A- + B → AB + e-).
! 8: Recombination of a positive ion with an electron resulting in the dissociation of the molecule (AB+ + e- → A + B) or the emission of a photon
!    (AB+ + e- → AB + photon) or the attachment of the electron (A + e- → A- + photon)
! 9: grain assisted reactions (H2 formation, recombination)
! 10: other special reactions, up to 3 reactants and 5 products
! Tmin, Tmax: temperature range. When we do not have information on Trange, default values are used: -9999,9999.
!
! frml: formular for reaction rates:
! 1: Cosmic-ray ionization (direct and undirect)
! 2: Photo-dissociation (Draine)
! 3: Kooij 
! 4: ionpol1 
! 5: ionpol2 
! 6: Troe fall-off
! 7: customized
! ID: the number of reaction, the special rates are also set by this ID. ID has
!     to be an unique integer (int type in c++), but doesn't have to match the number of the line or any order.
! ni: the number of (alpha, beta, gamma) in the downloaded network when several values are present in KIDA. 
!
! r: Recommendation is the recommendation given by experts in KIDA. 
! 0: the value is not recommended. 
! 1: means that there is no recommendation (experts have not looked at the data). 
! 2: means that the value has been validated by experts over the Trange
! 3: means that it is the recommended value over Trange.
! 4: other (set in code. alpha, beta and gamma are irrelevant in this case)
! 5: new rates from Le Gal et al. 2014
! 6: new rates from UMIST12
!
! only columns starts with "*" is used in our program, the temperature range is extrapolated.
!   *Reactants 3x(s10+' ') + ' ' *Products 5x(s10+' ') + 2x' '                            *alpha     *beta      *gamma     F        g      err *itype Tmin  Tmax *frml  *ID ni r 
! Nitrogen network for NH3 and N2H+
! CR reactions. Note that here we define the rates according to the H ionization rate, not H2, which is 1/0.46 times larger than the kida rates
H2O        He+                    He         OH         H+                                 3.330e-01  1.540e-09  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1267 1  1
H2O        He+                    H          He         OH+                                3.330e-01  1.540e-09  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1268 1  1
H2O        He+                    He         H2O+                                          3.330e-01  1.540e-09  5.410e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5427 1  1
CN         He+                    C          He         N+                                 5.000e-01  2.140e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    606  4  1210 1  1
CN         He+                    C          He         N+                                 5.000e-01  2.140e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  1210 2  1
CN         He+                    He         N          C+                                 5.000e-01  2.140e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    606  4  1211 1  1
CN         He+                    He         N          C+                                 5.000e-01  2.140e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  1211 2  1
HCN        He+                    He         CH         N+                                 6.800e-02  1.980e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1271 1  1
HCN        He+                    He         N          CH+                                2.110e-01  1.980e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1272 1  1
HCN        He+                    H          He         CN+                                4.690e-01  1.980e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1273 1  1
HCN        He+                    H          He         N          C+                      2.520e-01  1.980e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1274 1  1
HNC        He+                    H          He         N          C+                      3.330e-01  2.070e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1284 1  1
HNC        He+                    H          He         CN+                                3.330e-01  2.070e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1285 1  1
HNC        He+                    C          He         NH+                                3.330e-01  2.070e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1286 1  1
CO         He+                    He         O          C+                                 1.000e+00  1.750e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1212 1  1
CO2        He+                    He         O2         C+                                 4.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1263 1  1
CO2        He+                    He         CO         O+                                 2.000e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1264 1  1
CO2        He+                    He         O          CO+                                8.000e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1265 1  1
CO2        He+                    C          He         O2+                                1.100e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1266 1  1
CO2        He+                    He         CO2+                                          1.210e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5476 1  1
NO         He+                    He         O          N+                                 8.650e-01  1.620e-09  4.110e-01 2.00e+00 0.00e+00 logn  4     10     12  4  1226 1  1
NO         He+                    He         O          N+                                 8.650e-01  1.620e-09  4.110e-01 2.00e+00 0.00e+00 logn  4     13    800  5  1226 2  1
NO         He+                    He         N          O+                                 1.350e-01  1.620e-09  4.110e-01 2.00e+00 0.00e+00 logn  4     10     12  4  1227 1  1
NO         He+                    He         N          O+                                 1.350e-01  1.620e-09  4.110e-01 2.00e+00 0.00e+00 logn  4     13    800  5  1227 2  1
!C+ --------------
H          C+                     C          H+                                            9.280e-19  1.300e+00  1.590e+04 2.00e+00 0.00e+00 logn  5     10    800  3  6137 1  1
H          C+                     CH+                                                      1.700e-17  0.000e+00  0.000e+00 1.00e+01 0.00e+00 logn  6     10    300  3  6143 1  1
H2         C+                     H          CH+                                           1.500e-10  0.000e+00  4.640e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4735 1  1
H2         C+                     CH2+                                                     2.000e-16 -1.300e+00  2.300e+01 3.00e+00 0.00e+00 logn  6     10    298  3  6145 1  3
CH         C+                     C          CH+                                           5.300e-01  1.370e-09  3.330e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5368 1  2
CH2        C+                     C          CH2+                                          5.000e-01  1.340e-09  1.410e+00 2.00e+00 0.00e+00 logn  5     10    149  4  5374 1  1
CH2        C+                     C          CH2+                                          5.000e-01  1.340e-09  1.410e+00 2.00e+00 0.00e+00 logn  5    150    800  5  5374 2  1
CH3        C+                     C          CH3+                                          1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5382 1  1
NH         C+                     H          CN+                                           1.000e+00  1.090e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4   566 1  1
NH2        C+                     H          HCN+                                          1.000e+00  1.190e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4   596 1  1
NH3        C+                     H2         HNC+                                          5.030e-02  1.280e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4   618 1  2
NH3        C+                     H          HCNH+                                         6.330e-01  1.280e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4   619 1  2
NH3        C+                     C          NH3+                                          3.170e-01  1.280e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5384 1  2
O          C+                     CO+                                                      2.500e-18  0.000e+00  0.000e+00 1.00e+01 0.00e+00 logn  6     10    300  3  6144 1  1
O2         C+                     CO         O+                                            4.530e-10  0.000e+00  0.000e+00 1.20e+00 0.00e+00 logn  4     10    300  3   568 1  2
O2         C+                     O          CO+                                           3.420e-10  0.000e+00  0.000e+00 1.30e+00 0.00e+00 logn  4     10    300  3   569 1  2
OH         C+                     H          CO+                                           1.000e+00  9.150e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4   570 1  1
H2O        C+                     H          HCO+                                          3.310e-01  1.030e-09  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4   586 1  1
CO2        C+                     CO         CO+                                           1.100e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3   585 1  1
NO         C+                     CO         N+                                            9.020e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4763 1  1
NO         C+                     C          NO+                                           1.000e+00  1.040e-09  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5071 1  1
NO         C+                     C          NO+                                           1.000e+00  1.040e-09  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5071 2  1
Mg         C+                     C          Mg+                                           1.100e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5063 1  1
Fe         C+                     C          Fe+                                           2.600e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5062 1  1
!CH+ --------------
CH+        e-                     C          H                                             7.000e-08 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6500 1  1
H          CH+                    H2         C+                                            7.500e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3064 1  1
H2         CH+                    H          CH2+                                          1.200e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3076 1  1
N          CH+                    H          CN+                                           1.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3065 1  1
NH         CH+                    H2         CN+                                           1.000e+00  1.070e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3077 1  1
NH2        CH+                    H2         HCN+                                          1.000e+00  1.170e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3097 1  1
NH3        CH+                    H2         H2NC+                                         6.800e-01  1.250e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3105 1  1
NH3        CH+                    C          NH4+                                          1.500e-01  1.250e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3106 1  1
NH3        CH+                    CH         NH3+                                          1.700e-01  1.250e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5559 1  1
O          CH+                    H          CO+                                           3.500e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3066 1  1
O2         CH+                    OH         CO+                                           1.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3078 1  1
O2         CH+                    O          HCO+                                          9.700e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3079 1  1
OH         CH+                    H2         CO+                                           1.000e+00  8.940e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3081 1  1
H2O        CH+                    H2         HCO+                                          7.140e-01  1.010e-09  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3087 1  1
H2O        CH+                    C          H3O+                                          1.430e-01  1.010e-09  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3089 1  1
HCN        CH+                    C          HCNH+                                         8.000e-01  1.250e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3094 1  1
HNC        CH+                    C          HCNH+                                         1.000e+00  1.310e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3096 1  1
CO2        CH+                    CO         HCO+                                          1.600e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3086 1  1
NO         CH+                    CH         NO+                                           1.000e+00  1.010e-09  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5303 1  1
NO         CH+                    CH         NO+                                           1.000e+00  1.010e-09  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5303 2  1
Mg         CH+                    CH         Mg+                                           3.600e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5300 1  1
Fe         CH+                    CH         Fe+                                           2.600e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5299 1  1
!CH2+ --------------
CH2+       e-                     C          H2                                            7.700e-08 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6540 1  1
CH2+       e-                     H          CH                                            1.600e-07 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6541 1  1
CH2+       e-                     C          H          H                                  4.000e-07 -6.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6542 1  1
H          CH2+                   H2         CH+                                           1.200e-09  0.000e+00  2.700e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4736 1  1
H2         CH2+                   H          CH3+                                          1.200e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1442 1  1
N          CH2+                   H          HCN+                                          2.200e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1437 1  1
NH         CH2+                   H          HCNH+                                         1.000e+00  1.050e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1443 1  1
NH2        CH2+                   H2         HCNH+                                         1.000e+00  1.140e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1457 1  1
NH3        CH2+                   CH         NH4+                                          4.640e-01  1.220e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1463 1  1
O          CH2+                   H          HCO+                                          7.500e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1438 1  1
O2         CH2+                   OH         HCO+                                          9.100e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1444 1  1
O2         CH2+                   H          HOCO+                                         4.700e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1445 1  1
NO         CH2+                   CH2        NO+                                           1.000e+00  9.860e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5163 1  1
NO         CH2+                   CH2        NO+                                           1.000e+00  9.860e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5163 2  1
!CH3+ --------------
CH3+       e-                     C          H          H2                                 3.000e-07 -3.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  6804 1  1
CH3+       e-                     H          H          CH                                 1.600e-07 -3.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6805 1  1
CH3+       e-                     CH         H2                                            1.400e-07 -3.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6806 1  1
CH3+       e-                     H          CH2                                           4.000e-07 -3.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6807 1  1
CH3+       e-                     CH3                                                      1.100e-10 -7.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  8     10    300  3  6808 1  1
H          CH3+                   H2         CH2+                                          7.000e-10  0.000e+00  1.060e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4737 1  1
H2         CH3+                   H          CH4+                                          2.000e-10  0.000e+00  3.250e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4738 1  1
H2         CH3+                   CH5+                                                     3.780e-16 -2.300e+00  2.150e+01 3.00e+00 0.00e+00 logn  6     10    298  3  6193 1  3
N          CH3+                   H2         HCN+                                          3.300e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02 logn  4     10    300  3  3253 1  2
N          CH3+                   H          H2NC+                                         6.100e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02 logn  4     10    300  3  3254 1  2
NH         CH3+                   H2         HCNH+                                         1.000e+00  1.030e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3267 1  1
NH3        CH3+                   CH2        NH4+                                          1.490e-01  1.200e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3285 1  1
O          CH3+                   H2         HCO+                                          2.050e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3256 1  1
NO         CH3+                   CH3        NO+                                           1.000e+00  9.630e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5343 1  1
NO         CH3+                   CH3        NO+                                           1.000e+00  9.630e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5343 2  1
Mg         CH3+                   CH3        Mg+                                           3.500e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5341 1  1
Fe         CH3+                   CH3        Fe+                                           2.400e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5340 1  1
!CH4+ --------------
CH4+       e-                     H          H          CH2                                3.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6913 1  1
CH4+       e-                     H          CH3                                           3.000e-07 -5.000e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6914 1  1
H          CH4+                   H2         CH3+                                          1.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2277 1  1
H2         CH4+                   H          CH5+                                          3.500e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2280 1  1
CH4        CH4+                   CH3        CH5+                                          1.500e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2291 1  1
NH3        CH4+                   CH3        NH4+                                          4.780e-01  1.180e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2289 1  1
NH3        CH4+                   NH2        CH5+                                          2.170e-02  1.180e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2290 1  1
NH3        CH4+                   CH4        NH3+                                          5.000e-01  1.180e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5412 1  1
O          CH4+                   OH         CH3+                                          1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2278 1  1
O2         CH4+                   CH4        O2+                                           4.000e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5190 1  1
H2O        CH4+                   CH3        H3O+                                          1.000e+00  9.540e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2282 1  1
CO         CH4+                   CH3        HCO+                                          1.000e+00  1.020e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  2279 1  1
CO2        CH4+                   CH3        HOCO+                                         1.200e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2281 1  1
!CH5+ --------------
CH5+       e-                     H          H2         CH2                                4.800e-08 -5.200e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6395 1  1
CH5+       e-                     CH         H2         H2                                 3.000e-09 -5.200e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6396 1  1
CH5+       e-                     H2         CH3                                           1.400e-08 -5.200e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6397 1  1
CH5+       e-                     H          CH4                                           1.400e-08 -5.200e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6398 1  1
CH5+       e-                     H          H          CH3                                1.950e-07 -5.200e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6399 1  1
H          CH5+                   H2         CH4+                                          1.500e-10  0.000e+00  4.810e+02 1.25e+00 0.00e+00 logn  4     10    300  3  1819 1  1
C          CH5+                   CH4        CH+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1816 1  1
CH         CH5+                   CH4        CH2+                                          1.000e+00  1.260e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1827 1  1
CH2        CH5+                   CH4        CH3+                                          1.000e+00  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    149  4  1832 1  1
CH2        CH5+                   CH4        CH3+                                          1.000e+00  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1832 2  1
NH         CH5+                   CH4        NH2+                                          1.000e+00  9.980e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1829 1  1
NH2        CH5+                   CH4        NH3+                                          1.000e+00  1.090e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1837 1  1
NH3        CH5+                   CH4        NH4+                                          1.000e+00  1.160e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1840 1  1
O          CH5+                   CH2        H3O+                                          2.200e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1821 1  1
OH         CH5+                   CH4        H2O+                                          1.000e+00  8.320e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1830 1  1
H2O        CH5+                   CH4        H3O+                                          1.000e+00  9.390e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1833 1  1
HCN        CH5+                   CH4        HCNH+                                         1.000e+00  1.150e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1834 1  1
HNC        CH5+                   CH4        HCNH+                                         1.000e+00  1.200e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1836 1  1
CO         CH5+                   CH4        HCO+                                          1.000e+00  1.000e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1828 1  1
Mg         CH5+                   H          CH4        Mg+                                1.400e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1820 1  1
!N+ --------------
N+         e-                     N                                                        3.800e-12 -6.200e-01  0.000e+00 1.50e+00 0.00e+00 logn  8     10    300  3  6773 1  1
H          N+                     N          H+                                            3.130e-12 -3.100e-01  5.080e+02 2.00e+00 0.00e+00 logn  5     10    800  3  6138 1  1
CH         N+                     H          CN+                                           5.000e-01  1.310e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2702 1  1
CH         N+                     N          CH+                                           5.000e-01  1.310e-09  3.330e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5419 1  1
CH2        N+                     N          CH2+                                          1.000e+00  1.290e-09  1.410e+00 2.00e+00 0.00e+00 logn  5     10    149  4  5239 1  1
CH2        N+                     N          CH2+                                          1.000e+00  1.290e-09  1.410e+00 2.00e+00 0.00e+00 logn  5    150    800  5  5239 2  1
CH4        N+                     H          H2         HCN+                               5.600e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2718 1  1
CH4        N+                     H          N          CH3+                               4.700e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2719 1  1
CH4        N+                     NH         CH3+                                          4.700e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2720 1  1
CH4        N+                     H          H          HCNH+                              3.800e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2721 1  1
CH4        N+                     H2         HCNH+                                         3.800e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  2722 1  1
CH4        N+                     N          CH4+                                          2.800e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5496 1  1
NH         N+                     H          N2+                                           5.000e-01  1.050e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2704 1  1
NH         N+                     N          NH+                                           5.000e-01  1.050e-09  4.400e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5485 1  1
NH2        N+                     N          NH2+                                          1.000e+00  1.140e-09  4.600e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5242 1  1
NH3        N+                     H2         N2H+                                          9.020e-02  1.220e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2716 1  1
NH3        N+                     NH         NH2+                                          9.020e-02  1.220e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2717 1  1
NH3        N+                     N          NH3+                                          8.200e-01  1.220e-09  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5545 1  1
O2         N+                     NO         O+                                            3.600e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2706 1  1
O2         N+                     O          NO+                                           1.700e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2707 1  1
O2         N+                     N          O2+                                           4.000e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5504 1  1
OH         N+                     H          NO+                                           5.000e-01  8.750e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  2708 1  1
OH         N+                     N          OH+                                           5.000e-01  8.750e-10  5.500e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5420 1  1
H2O        N+                     N          H2O+                                          1.000e+00  9.890e-10  5.410e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5240 1  1
CN         N+                     N          CN+                                           1.000e+00  1.320e-09  2.840e+00 2.00e+00 0.00e+00 logn  5     10    606  4  5236 1  1
CN         N+                     N          CN+                                           1.000e+00  1.320e-09  2.840e+00 2.00e+00 0.00e+00 logn  5    607    800  5  5236 2  1
HCN        N+                     N          HCN+                                          1.000e+00  1.220e-09  6.610e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5241 1  1
CO         N+                     NO         C+                                            9.020e-10  0.000e+00  1.540e+04 2.00e+00 0.00e+00 logn  4     10    800  3  3519 1  1
CO         N+                     C          NO+                                           1.090e-01  1.070e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  3520 1  1
CO         N+                     N          CO+                                           8.910e-01  1.070e-09  2.510e-01 2.00e+00 0.00e+00 logn  5     10    800  5  5237 1  1
CO2        N+                     NO         CO+                                           2.500e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  2709 1  1
CO2        N+                     N          CO2+                                          1.100e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  5     10    300  3  5495 1  1
NO         N+                     O          N2+                                           8.930e-02  9.860e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     10     12  4  2705 1  1
NO         N+                     O          N2+                                           8.930e-02  9.860e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     13    800  5  2705 2  1
NO         N+                     N          NO+                                           9.110e-01  9.860e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     12  4  5494 1  1
NO         N+                     N          NO+                                           9.110e-01  9.860e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5494 2  1
Mg         N+                     N          Mg+                                           1.200e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5234 1  1
Fe         N+                     N          Fe+                                           1.500e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5233 1  1
!N2+ --------------
N2+        e-                     N          N                                             1.800e-07 -3.900e-01  0.000e+00 1.25e+00 0.00e+00 logn  8     10    300  3  6512 1  1
H          N2+                    N2         H+                                            1.200e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5114 1  1
H2         N2+                    H          N2H+                                          1.700e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3114 1  1
C          N2+                    N2         C+                                            1.100e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  5     10    300  3  5112 1  1
CH         N2+                    N2         CH+                                           1.000e+00  1.140e-09  3.330e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5313 1  1
CH2        N2+                    N2         CH2+                                          1.000e+00  1.120e-09  1.410e+00 2.00e+00 0.00e+00 logn  5     10    149  4  5321 1  1
CH2        N2+                    N2         CH2+                                          1.000e+00  1.120e-09  1.410e+00 2.00e+00 0.00e+00 logn  5    150    800  5  5321 2  1
CH4        N2+                    H2         N2         CH2+                               7.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3121 1  1
